now_time,trils,duration,0_Nose,,,1_Neck,,,2_RShoulder,,,3_RElbow,,,4_RWrist,,,5_LShoulder,,,6_LElbow,,,7_LWrist,,,8_MidHip,9_RHip,,,10_RKnee,,,11_RAnkle,,,12_LHip,,,13_LKnee,,,14_LAnkle,,,15_REye,,,16_LEye,,,17_REar,18_LEar,,,19_LBigToe,,,20_LSmallToe,,,21_LHeel,,,22_RBigToe,,,23_RSmallToe,,,24_RHeel,,,25_Background,,,26_A_Lneck,27_A_Lshoulder,28_A_Lelbow,29_A_Lhip,30_A_Lknee,31_A_Rneck,32_A_Rshoulder,33_A_Relbow,34_A_Rhip,35_A_Rknee,36_A_middle_left_neck,
2022:01:05:09:32:33,up_60_30_,32.40051174,0.51503044,0.36234933,0.93999803,0.51479197,0.4410331,0.955576,0.4639929,0.440918,0.9108246,0.41682187,0.4825148,0.8776984,0.36183015,0.51393795,0.86653787,0.5541076,0.44109333,0.9176568,0.6090959,0.4825012,0.91932166,0.6562783,0.50361454,0.8100858,0.51487464,0.6292688,0.86733097,0.4836559,0.62411225,0.8693652,0.4873982,0.76018006,0.905751,0.4876133,0.8911251,0.908504,0.54243684,0.62940615,0.83012885,0.53455126,0.76026887,0.84349936,0.5228548,0.89114594,0.8822777,0.5109483,0.3569726,0.94326687,0.5190126,0.35710725,0.950776,0.48766348,0.36757225,0.8912017,0.5345845,0.37798503,0.7300052,0.5267132,0.91736895,0.8267525,0.54635066,0.9120322,0.83722055,0.5188998,0.9014304,0.74041724,0.4874576,0.9173569,0.8421927,0.47944105,0.9119492,0.81483376,0.49525678,0.9013888,0.80150896,-1,148.6241023,-1,-1,-1,-1,144.3152195,-1,-1,-1,-1
2022:01:05:09:32:33,up_60_30_,32.47032571,0.5150186,0.3623595,0.94009924,0.5147845,0.44102624,0.95545197,0.4639871,0.44091317,0.91174525,0.4168078,0.4825155,0.8773091,0.36181524,0.5139384,0.86754316,0.5540887,0.4410853,0.91981333,0.6090497,0.4824897,0.9182481,0.65619886,0.5036461,0.8122597,0.5148749,0.62928784,0.8681952,0.4836633,0.6241358,0.8684772,0.4874065,0.760207,0.9073322,0.48760962,0.8911307,0.9087832,0.54242957,0.63442975,0.83141154,0.534559,0.7652236,0.8451966,0.5228673,0.8911528,0.881297,0.5109406,0.35698056,0.9439127,0.5189987,0.3571185,0.95407665,0.4876643,0.3675789,0.8915364,0.53456515,0.37800357,0.73705685,0.52672297,0.91737837,0.82481486,0.54636264,0.9120366,0.8355705,0.5189058,0.9014382,0.73929393,0.48746258,0.91736335,0.8424041,0.47944346,0.9119564,0.81507486,0.4952498,0.9013947,0.8013275,-1,148.5911702,-1,-1,-1,-1,144.3179513,-1,-1,-1,-1
2022:01:05:09:32:33,up_60_30_,32.53415489,0.5150029,0.36238334,0.936924,0.51475793,0.44105166,0.9495521,0.46398586,0.4409566,0.9042916,0.416735,0.48258457,0.8752775,0.36176455,0.51407284,0.8790268,0.5504161,0.44108748,0.9228499,0.6090162,0.4824634,0.9153276,0.65623873,0.5035679,0.8100285,0.5148552,0.62923855,0.8617266,0.4836568,0.6241106,0.86437047,0.48738125,0.7601643,0.9045849,0.48761556,0.8911176,0.90665686,0.5423973,0.6293455,0.8248092,0.5346026,0.76028264,0.8446616,0.5228961,0.89116067,0.87975466,0.51092756,0.35699472,0.9435134,0.51898056,0.3571371,0.9563406,0.48766145,0.36757722,0.89333785,0.5345263,0.37801376,0.73948574,0.5306107,0.91735446,0.81297,0.54645276,0.9070182,0.83365643,0.5189088,0.90144247,0.747364,0.4874994,0.91738546,0.8508484,0.4794654,0.9119937,0.8234633,0.49526605,0.90138847,0.8045913,-1,149.4988678,-1,-1,-1,-1,144.3175612,-1,-1,-1,-1
2022:01:05:09:32:33,up_60_30_,32.59399891,0.51499116,0.36236975,0.93861157,0.5147562,0.441022,0.95047164,0.463988,0.44092843,0.9065132,0.41675013,0.48255864,0.87535685,0.36177295,0.5140591,0.8797467,0.5504118,0.4410653,0.9239148,0.6089658,0.4777208,0.91145957,0.6562208,0.49853224,0.8136662,0.5148472,0.6241625,0.86089545,0.48365462,0.62406355,0.86408687,0.4873914,0.76013654,0.9014299,0.48761773,0.8911308,0.90756834,0.5423806,0.62930006,0.8239679,0.5345958,0.760257,0.8436672,0.52292126,0.89112985,0.8740005,0.51091105,0.35698733,0.94219416,0.5189667,0.3571297,0.95875347,0.48765084,0.36757457,0.8946262,0.53451025,0.37801003,0.74057996,0.5305977,0.9173428,0.8100388,0.5464566,0.90700597,0.8305543,0.51893526,0.9014098,0.74238974,0.4874809,0.9224227,0.85419893,0.47945264,0.912007,0.82310677,0.49528387,0.901396,0.80439377,-1,151.5623332,-1,-1,-1,-1,144.3122154,-1,-1,-1,-1
2022:01:05:09:32:33,up_60_30_,32.6578238,0.51498806,0.3623687,0.9385834,0.5147582,0.44102082,0.9507616,0.4639888,0.44092122,0.90707755,0.41674736,0.48255876,0.8755344,0.36175072,0.5140572,0.87725294,0.55041325,0.4410702,0.9229102,0.6089985,0.47771493,0.91401625,0.66007763,0.50358063,0.81234324,0.51484567,0.6241425,0.8612133,0.48365176,0.62404054,0.8646495,0.48738506,0.7601403,0.9019716,0.48761207,0.8911572,0.9095396,0.5423805,0.62928164,0.8240487,0.53458947,0.7602472,0.84360814,0.5229171,0.8911406,0.8755986,0.5109104,0.35698628,0.9426635,0.5189629,0.35712913,0.95983833,0.4876556,0.36756855,0.8952519,0.5344984,0.37800613,0.7422353,0.5305965,0.9173673,0.8092966,0.5464635,0.9119489,0.82829607,0.5189287,0.90142435,0.7425289,0.48748052,0.92246073,0.854497,0.47945273,0.9120455,0.8207359,0.4952724,0.90141964,0.80435425,-1,150.3955311,-1,-1,-1,-1,144.3095674,-1,-1,-1,-1
2022:01:05:09:32:33,up_60_30_,32.72165322,0.51499134,0.36235902,0.9407777,0.5147632,0.44104758,0.9496491,0.46395692,0.44092733,0.9119981,0.41668108,0.48250183,0.869945,0.36175278,0.51396155,0.86569804,0.55045146,0.44110778,0.91848356,0.6090119,0.477726,0.9130038,0.66004986,0.5036064,0.8147826,0.5148408,0.62414443,0.86001104,0.48363864,0.62403786,0.86298275,0.48735937,0.7601616,0.90435195,0.4875979,0.89114875,0.9101773,0.5423813,0.62928486,0.8237594,0.53460395,0.7602585,0.8445951,0.52287817,0.8911651,0.87777686,0.5109061,0.35697842,0.94315106,0.51896703,0.35711494,0.95919776,0.48764223,0.36756778,0.89711803,0.5345175,0.37799644,0.7349549,0.53062004,0.9173713,0.80741096,0.5464601,0.9119525,0.82584834,0.5188829,0.90146095,0.7430983,0.48748556,0.92243123,0.8493964,0.47944456,0.9120221,0.81861246,0.49524236,0.9014215,0.80564284,-1,150.4026543,-1,-1,-1,-1,144.3151053,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,32.78348804,0.5149871,0.36236578,0.94033265,0.514755,0.44104686,0.948212,0.4639523,0.44092393,0.91277575,0.4167309,0.48249578,0.8742026,0.3617671,0.50897413,0.8632562,0.5504424,0.44110554,0.9196336,0.60898453,0.48246118,0.9106183,0.6562806,0.5036179,0.81744486,0.51482356,0.6241364,0.85964566,0.4836258,0.6240384,0.862838,0.48736492,0.7601574,0.9054085,0.48760208,0.8911384,0.9095923,0.542362,0.62927103,0.8221598,0.53457963,0.7602774,0.847075,0.52288985,0.89116496,0.8774569,0.5109026,0.35698307,0.9429109,0.5189655,0.35712197,0.95894873,0.48763764,0.36756924,0.89851743,0.5345163,0.37801254,0.7376193,0.5267825,0.91734916,0.81251293,0.546416,0.9119666,0.83015746,0.518914,0.90145445,0.73935944,0.487465,0.9224349,0.8515403,0.47943234,0.9120149,0.8171036,0.49526176,0.9014093,0.80437565,-1,149.526383,-1,-1,-1,-1,146.1997312,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,32.85729194,0.51498497,0.3624001,0.93967867,0.51475835,0.44104955,0.9490308,0.4639608,0.44091228,0.9126263,0.416734,0.48247483,0.8739284,0.36176282,0.5089678,0.8642608,0.5504327,0.44111866,0.91942745,0.6052263,0.4777109,0.8953985,0.6561741,0.5035805,0.8220875,0.5148293,0.6241203,0.8601745,0.48362663,0.62401927,0.8627048,0.48736662,0.76015073,0.9044565,0.4876021,0.89113224,0.90913796,0.542374,0.62925684,0.82304984,0.5345975,0.7602639,0.84515744,0.52288395,0.89114106,0.8773534,0.5109041,0.3570096,0.9454374,0.5189614,0.357147,0.9599714,0.48764881,0.3676049,0.8947077,0.5345186,0.37804008,0.74084616,0.5305924,0.9173589,0.81244767,0.5464473,0.91195124,0.8311863,0.5188928,0.901442,0.74278444,0.4874958,0.9224285,0.8493286,0.47946167,0.91202134,0.82088673,0.4952456,0.9014083,0.80685323,-1,149.5404978,-1,-1,-1,-1,146.1847835,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,32.91912985,0.51497805,0.3623841,0.94000065,0.5147526,0.4410548,0.94705826,0.46395576,0.44091257,0.9134449,0.41675374,0.4824823,0.8761622,0.36175603,0.5089864,0.8658126,0.55042714,0.4411258,0.91964066,0.6052038,0.47771925,0.89176553,0.65614873,0.50359833,0.82489896,0.51481676,0.62409526,0.8586273,0.4836186,0.6240056,0.86293894,0.48734614,0.7601439,0.9045587,0.48759463,0.89113414,0.9104721,0.5423589,0.6292248,0.81910497,0.53458035,0.76023364,0.84374845,0.5228732,0.89110726,0.8749882,0.51089066,0.3570015,0.94317734,0.51894987,0.35713288,0.96025234,0.48763555,0.36760482,0.89554936,0.53450155,0.37803185,0.73412687,0.52676433,0.91732335,0.8157516,0.54639965,0.9119574,0.83269614,0.5188967,0.9014102,0.73670065,0.48748177,0.92244047,0.8501052,0.47944596,0.9120314,0.8187888,0.49524325,0.9014104,0.80866146,-1,149.5345645,-1,-1,-1,-1,146.1725495,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,32.98295951,0.5149692,0.36238104,0.9397126,0.5147414,0.44106907,0.94564605,0.46393037,0.44092447,0.91520613,0.4167288,0.4824908,0.8772351,0.3617604,0.50897807,0.8660642,0.55040914,0.44114003,0.92156774,0.6052009,0.47774133,0.8882232,0.65230936,0.50376195,0.8269408,0.5147921,0.62410897,0.8581028,0.48359925,0.6240195,0.8639258,0.48735273,0.7601556,0.9056364,0.48760688,0.89111215,0.9062226,0.542327,0.6292287,0.8177971,0.5345691,0.7602598,0.84587765,0.5228776,0.89110345,0.8754908,0.510879,0.35699722,0.94263566,0.5189385,0.3571283,0.96238387,0.48761314,0.36759013,0.9011893,0.5344911,0.37804273,0.7332217,0.5305555,0.91733474,0.8185138,0.54641557,0.91194636,0.83763087,0.5188973,0.9014123,0.73862153,0.48749343,0.92241573,0.84406024,0.4794566,0.91200423,0.8176583,0.4952522,0.9013915,0.8079112,-1,148.5415333,-1,-1,-1,-1,146.1700631,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,33.05675793,0.5149748,0.36236563,0.94086707,0.5147469,0.44106168,0.9468116,0.46394297,0.4409176,0.915859,0.41673958,0.48250067,0.87915415,0.36176383,0.51391894,0.8669835,0.5504175,0.4411333,0.9206053,0.60520077,0.47773018,0.88905567,0.65229005,0.50373673,0.82959175,0.5147841,0.6241395,0.85657036,0.4835937,0.6240528,0.86395836,0.48733345,0.76018244,0.9082203,0.4876089,0.8910923,0.9057328,0.54231733,0.62925565,0.8167791,0.53455263,0.76026857,0.846282,0.52288514,0.8911108,0.8755533,0.51088023,0.35698876,0.94183505,0.5189425,0.35711572,0.96134615,0.48761493,0.36758685,0.90157825,0.5344953,0.3780268,0.73002374,0.53055525,0.917324,0.81592166,0.54641056,0.9070084,0.8365831,0.51890934,0.9014156,0.7434586,0.4874805,0.917379,0.8459619,0.47944194,0.9119827,0.8185618,0.49526787,0.90137297,0.80659956,-1,148.543182,-1,-1,-1,-1,144.2938253,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,33.14053392,0.5149744,0.36236635,0.93976796,0.5147444,0.44107035,0.94526505,0.4639387,0.44092646,0.9149811,0.4167471,0.48250094,0.8784165,0.36174017,0.5139196,0.8685174,0.55041647,0.44113746,0.92010343,0.60521513,0.47774252,0.8904201,0.6523445,0.503738,0.8257668,0.51478094,0.6241523,0.85643154,0.48358837,0.62406397,0.86308235,0.48734665,0.7601642,0.9060253,0.48760638,0.8910995,0.9073868,0.54231405,0.6292664,0.8169862,0.5345347,0.76027536,0.84670913,0.522889,0.8911257,0.8762455,0.51088023,0.356991,0.94066405,0.5189426,0.3571165,0.96050936,0.4876158,0.3675911,0.90047526,0.53449005,0.37802702,0.73031384,0.52677816,0.9173196,0.8146358,0.54640543,0.9119472,0.8338971,0.51891536,0.9014324,0.74306387,0.48747355,0.92240834,0.84829956,0.47943884,0.9119888,0.8193283,0.4952678,0.90137994,0.806836,-1,148.5510577,-1,-1,-1,-1,144.3022204,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,33.20637369,0.5149708,0.36239508,0.9395861,0.5147459,0.44108114,0.9440798,0.463952,0.44092092,0.9125704,0.41676107,0.47773385,0.87797666,0.36176336,0.5089458,0.865775,0.5504167,0.44115883,0.9180819,0.6052428,0.48245957,0.8920371,0.6561618,0.5087622,0.8260611,0.51479536,0.62922657,0.8573646,0.48360446,0.62410986,0.86313325,0.48735663,0.7601795,0.90569067,0.4876293,0.89110297,0.90309024,0.5423325,0.6293173,0.8193383,0.53454214,0.7602829,0.84811425,0.52289695,0.89111215,0.8740173,0.51088583,0.3570079,0.94416445,0.51893854,0.35713896,0.9632431,0.48762667,0.36758685,0.89872897,0.53447706,0.37804845,0.7332323,0.53060704,0.91729283,0.810025,0.5464392,0.90697134,0.8367088,0.5189202,0.9014162,0.74323463,0.48750752,0.9173508,0.843507,0.47946963,0.9119663,0.81856763,0.49529335,0.9013818,0.80370384,-1,147.5338138,-1,-1,-1,-1,146.1683759,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,33.26919031,0.51496935,0.3623964,0.93989116,0.51474696,0.44108352,0.9442411,0.46395233,0.44092265,0.91216666,0.41675568,0.48247197,0.8786359,0.36180046,0.5089211,0.8589867,0.5504185,0.44115865,0.9180708,0.60524875,0.47774336,0.89269185,0.6561389,0.5037468,0.8258443,0.51478803,0.62923014,0.85637796,0.48359385,0.62410647,0.86305463,0.48733506,0.7601955,0.90771616,0.48765394,0.8910739,0.8966437,0.5423296,0.6293235,0.8184011,0.5345366,0.7652178,0.8494138,0.52289253,0.8911166,0.87420154,0.51088536,0.35700798,0.9447417,0.5189371,0.35713974,0.96408147,0.4876274,0.3675891,0.8983941,0.5344782,0.3780512,0.7346543,0.53055793,0.9173098,0.81162584,0.5464131,0.90699565,0.83538914,0.5189234,0.90141994,0.74001086,0.48747084,0.91735524,0.8466389,0.47944766,0.91194475,0.81958824,0.49534112,0.90136874,0.79613143,-1,149.4944705,-1,-1,-1,-1,146.1684099,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,33.3410275,0.5149641,0.36239916,0.9390021,0.51474863,0.44107455,0.94484353,0.4639624,0.4409284,0.9111289,0.4167531,0.48247665,0.8745724,0.36180767,0.5089403,0.8566725,0.5504038,0.44114023,0.91951257,0.605232,0.4824767,0.89455086,0.65234154,0.5087561,0.8233361,0.51479256,0.62413937,0.85680395,0.48359817,0.62405103,0.8635615,0.48733926,0.76017886,0.90652335,0.48757294,0.891121,0.9110517,0.54233146,0.62924945,0.8178532,0.5345158,0.76021093,0.84273255,0.5228615,0.8911572,0.8800859,0.5108734,0.357015,0.9435034,0.5189287,0.35713464,0.9652052,0.48761675,0.36760637,0.9002098,0.53447694,0.37803808,0.7346303,0.53067994,0.9173439,0.8109545,0.5464761,0.9069981,0.835855,0.5188658,0.9014813,0.7509351,0.48748448,0.91737944,0.8447249,0.47943047,0.9119956,0.81909406,0.49150592,0.90139157,0.8110894,-1,146.5490221,-1,-1,-1,-1,146.1805056,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,33.40485692,0.51496273,0.3624089,0.9384916,0.51475143,0.44106627,0.94615483,0.46397775,0.44091856,0.9107268,0.41679868,0.4777328,0.8766851,0.36183265,0.5089273,0.85615635,0.5503967,0.44113594,0.9209883,0.6052316,0.48249185,0.8962988,0.6523308,0.5087585,0.82572925,0.514785,0.62413573,0.8568106,0.48359543,0.6240506,0.8640846,0.48734212,0.7601861,0.9069046,0.4875886,0.8911289,0.9111073,0.5423229,0.62924606,0.8182483,0.5345301,0.76022077,0.84434307,0.52288413,0.8911332,0.8758702,0.5108718,0.357023,0.9431651,0.5189272,0.35714167,0.9650192,0.4876182,0.367612,0.89771134,0.53447497,0.37804323,0.7335185,0.53059506,0.9172905,0.80237055,0.5464304,0.906981,0.8253405,0.5188982,0.9014375,0.7460409,0.48747727,0.91736937,0.85159993,0.47943392,0.9119836,0.8215603,0.49523968,0.90140134,0.8097229,-1,146.5519234,-1,-1,-1,-1,146.1774531,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,33.47267532,0.5149598,0.36240757,0.93849504,0.5147412,0.44106036,0.94526494,0.46398342,0.4409122,0.9106629,0.41683003,0.47773275,0.8791553,0.36184043,0.5089519,0.858969,0.55036896,0.44113407,0.92298007,0.60520834,0.48250142,0.89651436,0.6522816,0.5087695,0.82575625,0.51478195,0.62413305,0.85665923,0.48359635,0.62405086,0.863876,0.48734236,0.7601823,0.90662885,0.48758885,0.89113134,0.91134477,0.5423141,0.6292423,0.8177479,0.5345329,0.7602188,0.8446148,0.5228883,0.89111567,0.8742388,0.51086813,0.35702178,0.94297135,0.51892364,0.35714138,0.9655858,0.48761415,0.36760524,0.8988988,0.5344662,0.37803975,0.73095137,0.5305668,0.9172869,0.80463594,0.5464144,0.90698767,0.8268247,0.5189093,0.90141845,0.74258,0.48746988,0.9173805,0.8525602,0.4757371,0.9119913,0.8207333,0.49524397,0.9014015,0.8104226,-1,146.5478393,-1,-1,-1,-1,146.1642709,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,33.53451061,0.51492774,0.362403,0.93998206,0.51474035,0.44110635,0.94255364,0.4639564,0.44096813,0.9072528,0.41676262,0.48251307,0.8798023,0.3617803,0.5139929,0.87315536,0.5503949,0.4411487,0.9192133,0.6051194,0.48249322,0.888718,0.6484492,0.5036744,0.8321233,0.51478565,0.6241798,0.8519405,0.48357427,0.624092,0.8587919,0.48726943,0.7601959,0.90739936,0.4876755,0.89101344,0.88363224,0.5423403,0.62930197,0.81549954,0.5345521,0.7652276,0.8460367,0.5266433,0.8911738,0.87013084,0.51081604,0.357019,0.9384572,0.5188921,0.35712615,0.97024,0.4875598,0.3676337,0.90201145,0.5344601,0.37805098,0.7385974,0.5306191,0.9225158,0.81931245,0.5500741,0.9120908,0.8385223,0.5189795,0.90148216,0.73020375,0.487521,0.92241436,0.8441024,0.47948262,0.9119979,0.8222072,0.4953638,0.89657176,0.78283083,-1,147.5438628,-1,-1,-1,-1,144.2908389,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,33.60232949,0.51493806,0.36239037,0.9401549,0.5147454,0.4410881,0.9444457,0.46397683,0.44095612,0.9067843,0.41679445,0.48251495,0.87920356,0.36177006,0.51401645,0.87682605,0.5503923,0.4411353,0.9212085,0.605165,0.48249522,0.8922471,0.6484746,0.5036775,0.83043563,0.5147775,0.6241783,0.85263515,0.48357132,0.624091,0.8597592,0.48730353,0.760211,0.9088206,0.48766276,0.8910565,0.8900511,0.54232633,0.6292981,0.8156428,0.5383517,0.7652449,0.84723306,0.52663267,0.8911832,0.87016106,0.5108236,0.3570147,0.93769574,0.51889664,0.35711426,0.9679443,0.48756436,0.36762744,0.90292513,0.5344526,0.3780171,0.72916704,0.534492,0.92248493,0.81227964,0.55013037,0.912001,0.8364676,0.51893765,0.90149605,0.73623204,0.48757562,0.9224079,0.8392769,0.47952428,0.9120098,0.82432777,0.4953309,0.9013499,0.7890124,-1,147.5521836,-1,-1,-1,-1,144.2927614,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,33.66815281,0.51494104,0.3623854,0.9405619,0.51474535,0.44107878,0.9445435,0.46398023,0.44095093,0.9063382,0.416799,0.4825223,0.8770811,0.3617797,0.5140283,0.8772006,0.55038863,0.44112873,0.9215504,0.6051848,0.48249447,0.8922998,0.64846593,0.5036438,0.828403,0.51478404,0.62418294,0.8526209,0.483576,0.6240934,0.8593565,0.48729438,0.7601881,0.9068756,0.48764175,0.8910845,0.89596874,0.5423353,0.62930393,0.8166161,0.5346087,0.76525134,0.8473683,0.5229294,0.8960443,0.87249905,0.51082593,0.35701153,0.9378036,0.5188989,0.3571116,0.9678792,0.4875622,0.3676242,0.902999,0.5306937,0.37800097,0.72584033,0.53449374,0.9225182,0.81263983,0.55012363,0.91204345,0.8329909,0.5189138,0.9015318,0.7350483,0.48751196,0.92244846,0.84648347,0.47946697,0.9120239,0.8211882,0.49531376,0.9013804,0.7955391,-1,147.5666011,-1,-1,-1,-1,144.2894505,-1,-1,-1,-1
2022:01:05:09:32:34,up_60_30_,33.73198366,0.5149435,0.36238244,0.94151986,0.5147442,0.44108722,0.94368255,0.46397254,0.44095108,0.90749544,0.41681114,0.4825162,0.87724376,0.36179313,0.5140028,0.87764496,0.5503915,0.4411391,0.92031306,0.6052022,0.48249796,0.8946653,0.64848274,0.50363797,0.8260937,0.5147791,0.6292208,0.85316837,0.4835727,0.62410194,0.8598646,0.48729432,0.76018524,0.90642035,0.4876391,0.89108324,0.8961074,0.5423329,0.6293178,0.8172333,0.53835267,0.76525897,0.8483455,0.5229282,0.89605623,0.87376463,0.51082903,0.35700798,0.9387693,0.5189032,0.35710746,0.9687113,0.4875631,0.36761788,0.9039989,0.5344585,0.37801477,0.726198,0.534517,0.9225221,0.8135363,0.55013883,0.9120384,0.83466834,0.5189059,0.9015496,0.7363249,0.48752567,0.9224518,0.84628844,0.47947708,0.9120348,0.8223163,0.49530426,0.90138036,0.79611117,-1,147.5801334,-1,-1,-1,-1,144.2840346,-1,-1,-1,-1
2022:01:05:09:32:35,up_60_30_,33.81176925,0.5149324,0.36239254,0.94048417,0.51474106,0.44109577,0.94324994,0.46395683,0.4409618,0.9079812,0.41678205,0.48252454,0.8771644,0.361756,0.5140248,0.88023233,0.55038893,0.44114426,0.9204239,0.6052031,0.48248696,0.89512885,0.64848745,0.5035857,0.8265046,0.5147838,0.62923527,0.85456103,0.4835844,0.6241163,0.8598183,0.4873181,0.76017725,0.90620995,0.48762706,0.89106774,0.89691305,0.5423285,0.6293284,0.81734735,0.53460264,0.7652863,0.8495847,0.52291095,0.8960564,0.87679315,0.5108207,0.3570145,0.93849015,0.51889455,0.3571154,0.9701425,0.4875657,0.36762032,0.90389955,0.5306927,0.3780092,0.73459697,0.5345083,0.9225163,0.8132686,0.55013466,0.9120271,0.8336156,0.5188824,0.90155107,0.7387524,0.48753288,0.9224442,0.844875,0.47947848,0.9120271,0.82281876,0.49527594,0.9013654,0.79670995,-1,147.6004607,-1,-1,-1,-1,144.2880312,-1,-1,-1,-1
2022:01:05:09:32:35,up_60_30_,33.87360382,0.5149378,0.36240172,0.93920904,0.5147442,0.4411055,0.9425527,0.463951,0.44097567,0.9067288,0.41681463,0.48253256,0.87899566,0.36175972,0.51406324,0.88533723,0.5503979,0.44114432,0.9208936,0.60518354,0.4825035,0.8948302,0.64845055,0.50369513,0.836727,0.5147948,0.62417835,0.85496974,0.48358795,0.6240928,0.86071825,0.48732933,0.7601768,0.904934,0.48763165,0.891071,0.89675426,0.54234266,0.62929535,0.81886435,0.5383496,0.76529,0.8487462,0.52661836,0.8960436,0.87157094,0.510822,0.35702696,0.93798465,0.51889485,0.35711786,0.96885777,0.4875559,0.3676386,0.90594614,0.5344564,0.37803113,0.7267336,0.5306462,0.9225002,0.8143438,0.550089,0.9120616,0.83342594,0.5189294,0.9015481,0.7278943,0.48752213,0.9224783,0.850777,0.47946668,0.91204876,0.822725,0.49530888,0.90137374,0.7928543,-1,147.5273035,-1,-1,-1,-1,144.2810385,-1,-1,-1,-1
2022:01:05:09:32:35,up_60_30_,33.95139623,0.51492137,0.36242124,0.93503433,0.51472443,0.44111738,0.9389876,0.463921,0.44099635,0.9059882,0.4167074,0.48254928,0.87509966,0.36171612,0.5140575,0.87852436,0.5503707,0.4411469,0.9226371,0.6050988,0.48248264,0.8867895,0.64836097,0.5036168,0.8428275,0.51478046,0.6292416,0.8540745,0.48357734,0.6241389,0.8590177,0.48731786,0.7601925,0.90687513,0.48764157,0.89105606,0.8943332,0.5423265,0.62931824,0.81586754,0.5345988,0.76529425,0.8514838,0.5229277,0.896034,0.87192106,0.5071181,0.357035,0.9352914,0.5188811,0.35711855,0.96882755,0.4875332,0.3676291,0.9050711,0.5344541,0.3780045,0.7260218,0.53064597,0.92249185,0.81420016,0.55008143,0.9120519,0.83347297,0.5189229,0.9015288,0.7313405,0.48750937,0.92247254,0.85047364,0.4794654,0.91203856,0.8220843,0.49532172,0.90135896,0.79201144,-1,147.5295036,-1,-1,-1,-1,144.3044247,-1,-1,-1,-1
2022:01:05:09:32:35,up_60_30_,34.0172205,0.5149302,0.36243546,0.9341302,0.5147283,0.441116,0.9397041,0.4639188,0.44100064,0.90536577,0.41669795,0.48253256,0.87237054,0.36171672,0.514041,0.8753217,0.5503757,0.44114223,0.923005,0.60512626,0.48247588,0.8895569,0.6483842,0.5036273,0.84112024,0.514791,0.62923425,0.8551934,0.48358157,0.62412965,0.85993373,0.4873237,0.7601913,0.90634984,0.48764333,0.8910493,0.8936795,0.5423448,0.62931633,0.8182161,0.5383482,0.76529336,0.85131806,0.5229255,0.8960311,0.8716803,0.5071304,0.3570493,0.9362429,0.5188866,0.35712823,0.9687667,0.48754036,0.36765218,0.90505743,0.5344566,0.37801585,0.7252604,0.5306337,0.9224728,0.8122972,0.5464798,0.912034,0.8317659,0.51892745,0.9015169,0.7332851,0.48750088,0.922459,0.84925675,0.47946057,0.912025,0.8205959,0.49532616,0.9013503,0.7916256,-1,147.5227129,-1,-1,-1,-1,144.3178019,-1,-1,-1,-1
2022:01:05:09:32:35,up_60_30_,34.07905483,0.5149264,0.36243933,0.93380076,0.5147268,0.44111535,0.9398026,0.46391785,0.44099677,0.905802,0.41669905,0.4825308,0.8729904,0.361725,0.5140297,0.8731054,0.5503731,0.4411449,0.92376274,0.6051269,0.48248583,0.89015496,0.64841163,0.5036584,0.8404453,0.51479185,0.6292196,0.8552543,0.48358005,0.62411535,0.8600749,0.48732507,0.76017016,0.90482795,0.4876433,0.89104843,0.8936534,0.54234695,0.62929934,0.8186611,0.538356,0.76528144,0.85001874,0.52292603,0.89602834,0.8714005,0.5071241,0.35705262,0.9359317,0.5188829,0.35713094,0.9688384,0.4875371,0.36765915,0.9044984,0.5344554,0.37801895,0.72714245,0.53064626,0.92247355,0.81304836,0.5500743,0.912038,0.83300817,0.51892483,0.9015124,0.7338849,0.48750475,0.9224496,0.84748197,0.47946176,0.912017,0.81972,0.49532327,0.9013501,0.7919316,-1,147.5242239,-1,-1,-1,-1,144.3144856,-1,-1,-1,-1
